"","chr","pos","pval","padj"
"58841","2L",12063029,1.37961598152312e-20,6.21323664965628e-17
"59290","2L",12086599,1.60621370827098e-25,1.88203196897523e-21
"59364","2L",12088163,1.52925569841185e-15,2.35819754689319e-12
"59467","2L",12090777,1.78296832879014e-19,6.40871084102999e-16
"59468","2L",12090785,1.38634888466143e-16,2.68804437281268e-13
"59555","2L",12092692,1.88402413050508e-17,4.45833026490158e-14
"59780","2L",12100079,1.06015480153568e-16,2.11042628686576e-13
"59830","2L",12101481,2.10987943817213e-25,2.42101748683135e-21
"59831","2L",12101487,3.01018222062658e-26,4.06246609185112e-22
"59857","2L",12102824,9.57872910278977e-18,2.41786519660021e-14
"60103","2L",12111792,7.59414364406989e-19,2.40306346590656e-15
"60274","2L",12116522,3.26938522237647e-21,1.67095561458517e-17
"60409","2L",12119573,8.88851891453203e-23,6.13550681786909e-19
"60420","2L",12120037,3.28754665813134e-16,5.8706975069524e-13
"61067","2L",1213704,1.34005309182658e-37,1.70667183225588e-32
"61112","2L",12137998,1.29808810197249e-25,1.5518652712594e-21
"61432","2L",12148023,1.96250722437124e-22,1.26279310417503e-18
"61439","2L",12148361,7.37505102305022e-16,1.22133886986981e-12
"61565","2L",12151121,1.28543449642806e-20,5.8196718626045e-17
"61643","2L",1215273,7.63121128241842e-18,1.96236249176993e-14
"61730","2L",12154989,8.19710337639717e-19,2.57799286182129e-15
"61780","2L",12156059,2.26147724191267e-16,4.19114350815781e-13
"61801","2L",12156401,7.34707149422504e-16,1.2170617732849e-12
"61810","2L",12156652,2.18688253499581e-25,2.49721425828192e-21
"61826","2L",12157204,1.5041187693942e-17,3.63135861510477e-14
"61899","2L",12158733,2.89533900025086e-19,9.95549508721523e-16
"62149","2L",12165805,7.51468144568068e-19,2.38111665229537e-15
"62222","2L",12167557,4.0675071690608e-16,7.12446035584143e-13
"62390","2L",12171347,1.16959349203033e-15,1.8514422182895e-12
"62703","2L",1217909,1.68270498948559e-19,6.08545851945299e-16
"62796","2L",12181489,6.03238083780493e-17,1.27214944390737e-13
"62979","2L",12186800,2.31740978875217e-17,5.37369797275605e-14
"62981","2L",12186814,3.34184428157896e-16,5.95749952658499e-13
"63120","2L",12190617,1.3206626434692e-27,2.32647209010555e-23
"63123","2L",12190661,2.95007092106608e-17,6.67593262786021e-14
"63182","2L",12192189,1.01075510223327e-15,1.62170455103377e-12
"63236","2L",1219394,3.58302579719643e-28,7.03995902126759e-24
"63241","2L",12194109,1.27976659380433e-15,2.00841467664407e-12
"63242","2L",12194124,2.05700198978153e-18,5.9840349276584e-15
"63323","2L",12195876,4.96776598025652e-17,1.06746154117122e-13
"63361","2L",12196975,1.3679258194539e-16,2.65614839716852e-13
"63405","2L",12198048,1.63231272632992e-24,1.57298379023187e-20
"63406","2L",12198159,3.33139120285548e-19,1.13110365542781e-15
"63407","2L",1219819,1.32690563148567e-20,6.00070197434864e-17
"63447","2L",12199505,3.51421953434132e-16,6.23687214221677e-13
"63489","2L",12200915,4.80708562277478e-18,1.29293739232831e-14
"63490","2L",12200920,2.14162807721181e-16,3.98968959276419e-13
"63491","2L",12200965,5.71016047255984e-17,1.21124426987494e-13
"63493","2L",12201029,1.00120057909084e-20,4.62843965125874e-17
"63571","2L",12204598,1.16913309895329e-17,2.89545448429588e-14
"63628","2L",12205668,1.35430277031909e-17,3.30493736191033e-14
"63631","2L",12206003,5.68532184799138e-16,9.65258341375068e-13
"63650","2L",12206620,4.69024462208222e-23,3.39764447535206e-19
"63761","2L",12210053,3.43414115431346e-33,1.88534964339482e-28
"63790","2L",12211144,9.15134548666729e-17,1.84802093126175e-13
"63924","2L",12214333,6.2210787395938e-18,1.63104825179211e-14
"64360","2L",12238108,1.782875139293e-16,3.37495210723756e-13
"64409","2L",12239285,1.65180567785137e-15,2.52842185956105e-12
"64693","2L",12248115,1.18792067196566e-16,2.33858687320471e-13
"64697","2L",12248143,3.05841884710953e-17,6.89683261538481e-14
"64762","2L",12249998,1.37458787186583e-15,2.14106087287555e-12
"64945","2L",12255349,1.09862024510282e-15,1.74986991259456e-12
"64953","2L",12255697,2.21413522408963e-21,1.16511365072569e-17
"64967","2L",12256003,1.22947604615801e-19,4.57030033888687e-16
"64968","2L",12256006,4.15621581174399e-17,9.08506402483706e-14
"65041","2L",12258276,1.1569504163653e-16,2.28381933219753e-13
"65244","2L",122643,1.80410997968537e-17,4.28572255855186e-14
"66159","2L",12295292,5.46076645595533e-24,4.76235299207852e-20
"66397","2L",12303209,1.81901544243881e-18,5.34283200370629e-15
"66459","2L",12305061,2.26642973541528e-17,5.27061277695654e-14
"66598","2L",12309584,9.43422632400696e-20,3.59584076609232e-16
"66627","2L",12310577,5.20871711961316e-24,4.55518539583221e-20
"66644","2L",12312088,5.70209060353955e-19,1.84798927723125e-15
"66923","2L",12321227,2.46443154088727e-18,7.0531868699693e-15
"67186","2L",12329198,1.09937393960993e-15,1.75079768467464e-12
"67727","2L",12344856,5.33265347101059e-18,1.41983016226802e-14
"67728","2L",12344863,1.23205218478466e-17,3.03568985364833e-14
"67741","2L",12345599,1.85884522480494e-16,3.50632009424548e-13
"67778","2L",12346846,1.63148837888554e-23,1.28777323120911e-19
"67779","2L",12346933,3.20628036797493e-24,2.92523600123209e-20
"67781","2L",12346983,6.83424518203868e-16,1.14093446759596e-12
"67877","2L",1235085,9.80546433236125e-20,3.71978666436044e-16
"67892","2L",12351163,5.79036428895113e-17,1.22632508412766e-13
"67910","2L",12351674,1.74373491047765e-17,4.15486682998841e-14
"67980","2L",12354146,2.34667367510468e-18,6.74688779453111e-15
"68041","2L",12356336,7.49208981642712e-16,1.23828375836377e-12
"68127","2L",1235939,1.40265873840871e-16,2.71538522413073e-13
"68544","2L",12374796,6.31619898777281e-27,9.7160845801125e-23
"68569","2L",12375754,1.00775661188262e-18,3.11363779967837e-15
"68588","2L",12376415,1.68253089437204e-16,3.20344730039292e-13
"68595","2L",12376550,2.65227627211748e-20,1.13117151348726e-16
"68734","2L",12381473,1.1475243411774e-20,5.24145965895557e-17
"69095","2L",1239193,6.80419285238113e-16,1.13625287412409e-12
"69985","2L",12420253,5.83563677273666e-19,1.88915899831699e-15
"70109","2L",12424622,5.87634535680641e-23,4.18607690558124e-19
"70471","2L",12442130,1.74971975499009e-16,3.31796531575505e-13
"70697","2L",12449810,2.73146978481507e-22,1.7059523496033e-18
"70770","2L",12452175,1.19540806113811e-17,2.95415436248983e-14
"71035","2L",1246087,1.02891852095229e-16,2.05446487941823e-13
"71478","2L",12475932,1.31219136666619e-18,3.96266194494084e-15
"71489","2L",12476261,1.14880973110461e-19,4.29699403090159e-16
"71509","2L",12477065,1.92513945265141e-22,1.24129094315953e-18
"71514","2L",12477104,5.60405405420823e-21,2.73608598043284e-17
"71515","2L",12477106,7.52943190785681e-30,2.11614401030806e-25
"71521","2L",12477287,2.87481438622197e-18,8.12001295446086e-15
"71534","2L",12477773,2.5872840912315e-23,1.96909328026121e-19
"71959","2L",12492544,6.7048089634052e-25,6.9643289701493e-21
"72198","2L",12498306,7.87791237790126e-18,2.02102243122098e-14
"72202","2L",12498363,4.84265643797938e-19,1.59134464674225e-15
"72325","2L",12502333,7.97579020023751e-17,1.63302367862495e-13
"73393","2L",1253814,1.88985112748449e-20,8.29831963682673e-17
"73394","2L",12538149,1.75016264760092e-19,6.30602587268833e-16
"73413","2L",12539817,2.58174825317895e-17,5.92061783875341e-14
"73415","2L",12539948,9.59446673453813e-16,1.54816824594113e-12
"73420","2L",1254051,3.37183221414814e-17,7.53091153082577e-14
"73491","2L",12544686,1.97895322650673e-18,5.77302069289472e-15
"73516","2L",1254643,7.75506044441844e-18,1.99276030785884e-14
"73520","2L",12546712,9.64761262394152e-16,1.55541235820921e-12
"73532","2L",12546873,1.73608011895061e-16,3.29497357524679e-13
"73589","2L",12547998,5.18212564587686e-19,1.69345015444076e-15
"73601","2L",1254837,6.98207772994431e-22,4.0262781686496e-18
"73764","2L",1255319,1.39460626003395e-26,2.02831937800788e-22
"73779","2L",12553436,9.22477125752401e-28,1.67512794405815e-23
"73878","2L",12556176,7.73129916294492e-17,1.58814007476475e-13
"74206","2L",12571592,5.3443440506307e-16,9.13069094140816e-13
"74291","2L",12574664,6.55997469969065e-18,1.7102263684206e-14
"74996","2L",12595539,6.11447194405789e-18,1.60503283268062e-14
"74997","2L",12595640,2.47138316381596e-17,5.69291834786027e-14
"75000","2L",12595709,1.92070841670544e-21,1.0246288029072e-17
"75001","2L",12595747,5.81109240925023e-21,2.82602063120065e-17
"75163","2L",12601232,3.70450957009004e-21,1.872803202213e-17
"75190","2L",12601914,8.986384684793e-19,2.80500525657883e-15
"75455","2L",12609509,2.59990337790616e-16,4.75487149384576e-13
"75696","2L",12617031,2.65663983176903e-18,7.54902022995149e-15
"75959","2L",12627382,6.75931667742377e-18,1.75668869791945e-14
"75960","2L",12627392,1.42965412601618e-15,2.21706108926925e-12
"76191","2L",12635362,3.50453176596058e-23,2.59794709189573e-19
"76247","2L",12636926,2.30729698292283e-22,1.46104309145713e-18
"76442","2L",12642256,7.7250202753879e-20,2.99683589012944e-16
"76577","2L",12645946,1.24301905474605e-19,4.61275940147926e-16
"76665","2L",12648556,2.33383235195772e-38,3.38388842241806e-33
"76667","2L",12648608,4.0849763717705e-25,4.43877617901134e-21
"76670","2L",12648677,2.68324947870241e-17,6.12407988332434e-14
"76690","2L",1264929,6.00722706383032e-18,1.58128561955519e-14
"76692","2L",12649323,4.09290797381955e-22,2.4700365220894e-18
"76706","2L",1264971,2.53090839555062e-22,1.59229799578792e-18
"76711","2L",12649880,3.8574283241312e-18,1.05969058946443e-14
"76717","2L",12650178,7.6741705660321e-24,6.47884052664104e-20
"76721","2L",1265022,1.21965603428087e-23,9.84134057252564e-20
"76722","2L",12650221,7.42970399725798e-24,6.30067250028262e-20
"76727","2L",12650299,2.98314362282951e-18,8.39162136462766e-15
"76729","2L",12650308,2.03389311825341e-16,3.80704830530168e-13
"76734","2L",12650587,8.61170619531218e-16,1.40340207377185e-12
"76737","2L",12650863,9.65339945587913e-20,3.66751249376e-16
"76752","2L",12651207,1.12981491269765e-27,2.01838469803613e-23
"76763","2L",12651530,1.94824827572611e-20,8.53750423092424e-17
"76786","2L",12652313,9.09705642877011e-18,2.3043044606771e-14
"76787","2L",12652325,7.48281911934361e-18,1.92894033973533e-14
"76791","2L",12652361,9.89627124658728e-24,8.15514828792423e-20
"76825","2L",12653924,6.04689012580022e-16,1.02112707183237e-12
"76838","2L",12654936,6.18082813120921e-21,2.98980691505645e-17
"76844","2L",12655018,1.50549205034685e-19,5.50441850861958e-16
"76869","2L",1265577,4.19093447396859e-27,6.6718903351461e-23
"76870","2L",12655792,5.62754444868425e-17,1.1960235144289e-13
"76880","2L",12656377,6.2876644396414e-21,3.03836712364246e-17
"76881","2L",12656404,5.39631110687448e-21,2.64287371811282e-17
"76896","2L",12656967,2.72498469287559e-19,9.42793759440928e-16
"77065","2L",12662348,2.13031717202012e-17,4.9844189861233e-14
"77088","2L",12662766,3.69212145093183e-16,6.52230780025654e-13
"77152","2L",12665454,4.30995977740074e-25,4.65818215771055e-21
"77155","2L",12665526,2.17970441234142e-17,5.08650327849126e-14
"77170","2L",12665677,4.50027814821515e-26,5.85545463666573e-22
"77176","2L",12665876,2.59751845224355e-23,1.97581860402545e-19
"77184","2L",12666147,1.57884383276413e-24,1.52718394499093e-20
"77190","2L",1266632,1.42482908769909e-17,3.45853679719411e-14
"77191","2L",1266638,3.72851284838769e-42,9.67141760323069e-37
"77196","2L",12666549,3.09939427523501e-26,4.17290523227123e-22
"77209","2L",12666934,5.01309206636596e-28,9.53823155202241e-24
"77251","2L",12668159,4.27533176309469e-20,1.74781646746256e-16
"77252","2L",12668173,6.9265043026673e-24,5.93266156278704e-20
"77737","2L",12684001,7.51902181223764e-22,4.30605138015895e-18
"77744","2L",12684050,7.2978721613314e-17,1.50787095577584e-13
"77831","2L",12686969,8.23996671725705e-19,2.59089700732364e-15
"77881","2L",12688485,6.56919282898733e-16,1.10078041417657e-12
"77979","2L",12691745,4.56181273884129e-19,1.50623418402134e-15
"78020","2L",12693472,1.08500198088682e-17,2.70782095235516e-14
"78187","2L",12699054,2.03122811840118e-17,4.77505254242696e-14
"78216","2L",1270064,4.19009938753985e-25,4.5407880973184e-21
"78228","2L",12700899,9.09440456431207e-28,1.65464276812393e-23
"78353","2L",12705383,2.42790330262448e-24,2.26927431194633e-20
"78447","2L",1271230,4.07090581900789e-26,5.3459884396984e-22
"78745","2L",12724220,1.36678803530256e-15,2.13020272124124e-12
"78760","2L",1272478,3.63067746912313e-19,1.22525851555194e-15
"78771","2L",1272502,1.07561598650491e-23,8.80217881084391e-20
"78784","2L",12725308,1.83006930015397e-18,5.37139345304799e-15
"78793","2L",12725494,1.62809866400644e-21,8.7814188717407e-18
"78970","2L",12737156,7.72856385982485e-24,6.51503467637433e-20
"79053","2L",12745064,3.09028374893413e-42,8.16574042730128e-37
"79106","2L",12746704,5.24213093593676e-22,3.0897200847325e-18
"79291","2L",12753327,5.18226081228678e-16,8.87630272018967e-13
"79299","2L",12753743,2.34573137253957e-18,6.74555047731305e-15
"79326","2L",12754993,2.49932324032435e-16,4.58654158054957e-13
"79459","2L",12759179,7.27558748008191e-26,9.15473936795228e-22
"79479","2L",12759614,6.73141563562043e-27,1.03099296190737e-22
"79480","2L",1275962,5.50117808527937e-34,3.57558772256962e-29
"79492","2L",12760244,1.80157040007349e-18,5.29819709314738e-15
"79498","2L",12760572,2.0535082936736e-16,3.83944293895012e-13
"79502","2L",1276083,4.21834602010382e-16,7.36039220129823e-13
"79506","2L",12760954,4.68907957071125e-21,2.32184104528212e-17
"79508","2L",12760972,2.146429518094e-19,7.57738455874269e-16
"79509","2L",12760975,4.75969746658771e-20,1.92716232675495e-16
"79553","2L",12762162,1.47398635317692e-16,2.84101773076945e-13
"79565","2L",12763061,1.1938536478798e-33,7.29039551072009e-29
"79620","2L",1276537,1.15503698727019e-16,2.28101032162219e-13
"79633","2L",12766068,2.89194764020526e-19,9.94596135637241e-16
"79634","2L",12766078,2.18749357564326e-19,7.71368188440485e-16
"79715","2L",12767662,9.0436016972111e-17,1.82848331391779e-13
"79767","2L",12768969,4.97807799835222e-16,8.55767905283324e-13
"79768","2L",12768989,9.98143016348836e-16,1.60319767226798e-12
"79824","2L",12771056,6.40206456353125e-19,2.05926465139356e-15
"79919","2L",12775499,6.3781518468297e-17,1.33708952662949e-13
"80321","2L",12797771,8.44131795216667e-20,3.25202863616384e-16
"80397","2L",12801546,4.60176246425433e-23,3.33953684351935e-19
"80430","2L",12802229,5.33477211773412e-16,9.11558844093424e-13
"80464","2L",12803271,2.76292597382908e-20,1.17382182310484e-16
"80469","2L",12803350,6.79236170423148e-17,1.41552638799758e-13
"80571","2L",12806617,4.37951372430293e-22,2.62451431068148e-18
"80572","2L",12806642,2.40876605211849e-22,1.5195106898548e-18
"80574","2L",12806700,8.23461591035768e-25,8.4142454776365e-21
"80584","2L",12807142,5.48997385298792e-22,3.21835542269943e-18
"80587","2L",12807235,9.53731714991431e-20,3.62828600649101e-16
"80655","2L",12809445,2.03645443547071e-17,4.78539580203945e-14
"80741","2L",12812880,1.78067369761739e-16,3.37123624008706e-13
"80953","2L",12824475,9.07642411169998e-16,1.47323677697521e-12
"80955","2L",12824513,2.10563361347457e-16,3.9288474994637e-13
"80983","2L",12825738,1.95565686591204e-19,6.96566449430471e-16
"81028","2L",12827472,3.13205686025741e-17,7.04154727159534e-14
"81114","2L",12829944,4.64260738144083e-18,1.25370762136051e-14
"81115","2L",12829969,1.53204260598747e-17,3.69215375985717e-14
"81128","2L",12830357,6.92273544989409e-17,1.43887818261516e-13
"81132","2L",12830391,3.57725072515972e-21,1.81485247235266e-17
"81645","2L",12845940,5.6998819594477e-20,2.27235102980454e-16
"81646","2L",12846002,3.59242991714031e-22,2.18902798639126e-18
"81648","2L",12846099,5.08098756425057e-20,2.04204364582872e-16
"81741","2L",1284979,5.01933328521397e-17,1.07739585894123e-13
"82423","2L",12878980,2.40510148241892e-21,1.25781223828475e-17
"83314","2L",12918325,8.44742831179908e-16,1.37842178925752e-12
"83356","2L",12920150,1.32643424525442e-19,4.8959609610373e-16
"83764","2L",12944862,8.10411311318679e-16,1.32799576617e-12
"83883","2L",12948817,1.15904692782037e-21,6.41676526435046e-18
"83887","2L",12948996,1.3663793902423e-21,7.47098311781854e-18
"84279","2L",12966922,4.10278111245509e-17,8.98183199037055e-14
"84280","2L",12966938,1.11587230945402e-16,2.21184230587104e-13
"85223","2L",12998746,1.03916783213118e-16,2.07258800348514e-13
"85415","2L",13009084,6.47901707583926e-29,1.4627275927137e-24
"86155","2L",13041436,2.98654989450105e-18,8.40036747633466e-15
"86395","2L",13049212,1.71553575783015e-19,6.19309990572523e-16
"86852","2L",1306561,5.35701373289969e-16,9.14957241871678e-13
"87029","2L",13072556,7.34847530418019e-19,2.33394511586719e-15
"87030","2L",13072598,9.30968730867753e-31,3.16748860040185e-26
"87767","2L",13096573,2.01008279556484e-22,1.29164230220856e-18
"88017","2L",13103981,1.31048241837623e-17,3.20889938264162e-14
"88910","2L",13129558,1.65943617792406e-15,2.53941447366683e-12
"89089","2L",13135058,5.86366214903576e-18,1.54767356738169e-14
"89199","2L",13139098,3.58435240804605e-16,6.35017973370774e-13
"89209","2L",13139281,5.02353402249146e-22,2.97140904754311e-18
"90066","2L",13164812,2.86422093015637e-16,5.18848120304442e-13
"90348","2L",1318198,2.04654979545023e-19,7.25104190244972e-16
"90556","2L",13193629,1.0461056189769e-28,2.27867208733548e-24
"90566","2L",13194156,5.27128865542284e-16,9.01677451361445e-13
"91048","2L",1322228,4.35027101812474e-22,2.61030961010101e-18
"91824","2L",13247199,1.37279919293963e-20,6.18549236428031e-17
"91844","2L",13247696,9.59282908062987e-18,2.42099203512452e-14
"91845","2L",13247926,5.23326912552738e-18,1.3966709198673e-14
"91846","2L",13247934,1.2251159804011e-19,4.55469160503554e-16
"92769","2L",13277544,9.23852022185632e-19,2.87893919873118e-15
"92770","2L",13277556,1.68999105600992e-19,6.10868294284138e-16
"92773","2L",13277632,1.67901663453414e-15,2.56604495466005e-12
"92775","2L",13277727,2.19611992503719e-24,2.0690502910463e-20
"92788","2L",13278183,9.17349365423771e-16,1.4870291184746e-12
"92793","2L",13278501,8.05902042138336e-17,1.64887080913716e-13
"92794","2L",13278504,4.35188422690169e-16,7.57469835232028e-13
"93109","2L",13290413,1.52315280114882e-15,2.34942723369832e-12
"93547","2L",13307165,1.17298229866903e-16,2.3119151758728e-13
"94106","2L",13325989,8.25039740371857e-16,1.3492299836553e-12
